softwareId,softwareName,softwareType,systemId
10229,Ayrton Senna's Super Monaco GP II,Game,38
10230,Baku Baku Animal,Game,38
10231,Barbie Super Model,Game,38
10232,Bare Knuckle II ~ Streets of Rage 2 ~ Streets of Rage II,Game,38
10233,Bare Knuckle ~ Streets of Rage,Game,38
10234,Bartman Meets Radioactive Man,Game,38
10235,Batman Forever,Game,38
10236,Batman Returns,Game,38
10237,Batter Up,Game,38
10238,Battleship,Game,38
10239,Battletoads,Game,38
10240,Beavis and Butt-Head,Game,38
10241,"Berenstain Bears' Camping Adventure, The",Game,38
10242,Berlin no Kabe,Game,38
10243,Bishoujo Senshi Sailor Moon S,Game,38
10244,Bonkers Wax Up!,Game,38
10245,Bram Stoker's Dracula,Game,38
10246,Bubble Bobble,Game,38
10247,Bugs Bunny in Double Trouble,Game,38
10248,Bust-A-Move,Game,38
10249,Buster Ball,Game,38
10250,Buster Fight,Game,38
10251,Caesars Palace,Game,38
10252,Captain America and the Avengers,Game,38
10253,Car Licence,Game,38
10254,Casino Funpak,Game,38
10255,Castle of Illusion Starring Mickey Mouse,Game,38
10256,Chakan,Game,38
10257,Championship Hockey,Game,38
10258,Cheese Cat-Astrophe Starring Speedy Gonzales,Game,38
10259,"Chessmaster, The",Game,38
10260,Chicago Syndicate,Game,38
10261,Choplifter III,Game,38
10262,Chuck Rock,Game,38
10263,Chuck Rock II - Son of Chuck,Game,38
10264,CJ Elephant Fugitive,Game,38
10265,Cliffhanger,Game,38
10266,Clutch Hitter,Game,38
10267,Coca-Cola Kid,Game,38
10268,Columns,Game,38
10269,Cool Spot,Game,38
10270,Cosmic Spacehead,Game,38
10271,Crayon Shin-chan - Taiketsu! Kantam Panic!!,Game,38
10272,Crazy Faces,Game,38
10273,Crystal Warriors,Game,38
10274,Cutthroat Island,Game,38
10275,Daffy Duck in Hollywood,Game,38
10276,Deep Duck Trouble Starring Donald Duck,Game,38
10277,Defenders of Oasis,Game,38
10278,Desert Speedtrap Starring Road Runner and Wile E. Coyote,Game,38
10279,Desert Strike,Game,38
10280,Devilish,Game,38
10281,Donald no Magical World,Game,38
10282,Doraemon - Waku Waku Pocket Paradise,Game,38
10283,Double Dragon,Game,38
10284,Dr. Franken,Game,38
10285,Dr. Robotnik's Mean Bean Machine,Game,38
10286,Dragon - The Bruce Lee Story,Game,38
10287,Dragon Crystal,Game,38
10288,Dropzone,Game,38
10289,Dunk Kids,Game,38
10290,Dynamite Headdy,Game,38
10291,Earthworm Jim,Game,38
10292,Ecco - The Tides of Time,Game,38
10293,Ecco the Dolphin,Game,38
10294,Ernie Els Golf,Game,38
10295,Eternal Legend - Eien no Densetsu,Game,38
10296,Evander Holyfield's 'Real Deal' Boxing,Game,38
10297,"Excellent Dizzy Collection, The",Game,38
10298,F-15 Strike Eagle,Game,38
10299,F1,Game,38
10300,F1 - World Championship Edition,Game,38
10301,Faceball 2000,Game,38
10302,Factory Panic,Game,38
10303,Fantastic Dizzy,Game,38
10304,Fantasy Zone,Game,38
10305,Fatal Fury Special,Game,38
10306,FIFA International Soccer,Game,38
10307,FIFA Soccer 96,Game,38
10308,Foreman for Real,Game,38
10309,Frank Thomas Big Hurt Baseball,Game,38
10310,Fray - Shugyou Hen,Game,38
10311,Fred Couples' Golf,Game,38
10312,Frogger,Game,38
10313,From TV Animation - Slam Dunk - Shouri e no Starting 5,Game,38
10314,G-LOC - Air Battle,Game,38
10315,Galaga 2,Game,38
10316,Gamble Panic,Game,38
10317,Gambler Jiko Chuushinha,Game,38
10318,Garfield - Caught in the Act,Game,38
10319,Gear Stadium Heiseiban,Game,38
10320,Gear Works,Game,38
10321,George Foreman's KO Boxing,Game,38
10322,GG Aleste,Game,38
10323,GG Aleste II ~ Power Strike II,Game,38
10324,GG Doraemon - Noranosuke no Yabou,Game,38
10325,GG Portrait - Pai Chen,Game,38
10326,GG Portrait - Yuuki Akira,Game,38
10327,Gojira - Kaijuu Daishingeki,Game,38
10328,GP Rider,Game,38
10329,Greendog - The Beached Surfer Dude!,Game,38
10330,Griffin,Game,38
10331,Gunstar Heroes,Game,38
10332,Halley Wars,Game,38
10333,Head Buster,Game,38
10334,Home Alone,Game,38
10335,Honoo no Toukyuuji - Dodge Danpei,Game,38
10336,Hook,Game,38
10337,Hurricanes,Game,38
10338,Hyokkori Hyoutan-jima - Hyoutan-jima no Daikoukai,Game,38
10339,Hyper Pro Yakyuu '92,Game,38
10340,Ichidant~R GG,Game,38
10341,"Incredible Crash Dummies, The",Game,38
10342,"Incredible Hulk, The",Game,38
10343,Indiana Jones and the Last Crusade,Game,38
10344,Iron Man X-O Manowar in Heavy Metal,Game,38
10345,"Itchy & Scratchy Game, The",Game,38
10346,J.League GG Pro Striker '94,Game,38
10347,J.League Soccer - Dream Eleven,Game,38
10348,James Bond 007 - The Duel,Game,38
10349,James Pond 3 - Operation Starfi5h,Game,38
10350,James Pond II - Codename RoboCod,Game,38
10351,Jang Pung II,Game,38
10352,Jeopardy!,Game,38
10353,Jeopardy! - Sports Edition,Game,38
10354,Joe Montana Football,Game,38
10355,Journey from Darkness - Strider Returns,Game,38
10356,Judge Dredd,Game,38
10357,Junction,Game,38
10358,"Jungle Book, The",Game,38
10359,Jungle Strike,Game,38
10360,Jurassic Park,Game,38
10361,Kaitou Saint Tail,Game,38
10362,Kawasaki Superbike Challenge,Game,38
10363,Kenyuu Densetsu Yaiba,Game,38
10364,Kinetic Connection,Game,38
10365,Kishin Douji Zenki,Game,38
10366,Klax,Game,38
10367,Krusty's Fun House,Game,38
10368,Kuni-chan no Game Tengoku,Game,38
10369,Kuni-chan no Game Tengoku Part 2,Game,38
10370,Land of Illusion Starring Mickey Mouse,Game,38
10371,Last Action Hero,Game,38
10372,Legend of Illusion Starring Mickey Mouse,Game,38
10373,Lemmings,Game,38
10374,Lemmings 2 - The Tribes,Game,38
10375,"Lion King, The",Game,38
10376,"Lost World, The - Jurassic Park",Game,38
10377,"Lucky Dime Caper Starring Donald Duck, The",Game,38
10378,Lunar - Sanposuru Gakuen,Game,38
10379,Madden 96,Game,38
10380,Madden NFL 95,Game,38
10381,Madou Monogatari A - Dokidoki Vacation,Game,38
10382,Madou Monogatari I - 3-Tsu no Madoukyuu,Game,38
10383,Madou Monogatari II - Arle 16-Sai,Game,38
10384,Madou Monogatari III - Kyuukyoku Joou-sama,Game,38
10385,Magic Knight Rayearth,Game,38
10386,Magic Knight Rayearth 2 - Making of Magic Knight,Game,38
10387,Magical Puzzle Popils,Game,38
10388,Magical Taruruuto-kun,Game,38
10389,"Majors Pro Baseball, The",Game,38
10390,Mappy,Game,38
10391,Marble Madness,Game,38
10392,Marko's Magic Football,Game,38
10393,Master of Darkness,Game,38
10394,Mega Man,Game,38
10395,Megami Tensei Gaiden - Last Bible,Game,38
10396,Megami Tensei Gaiden - Last Bible S,Game,38
10397,Mick & Mack as the Global Gladiators,Game,38
10398,Mickey's Ultimate Challenge,Game,38
10399,Micro Machines,Game,38
10400,Micro Machines 2 - Turbo Tournament,Game,38
10401,Mighty Morphin Power Rangers,Game,38
10402,Mighty Morphin Power Rangers - The Movie,Game,38
10403,MLBPA Baseball,Game,38
10404,Moldorian - Hikari to Yami no Sister,Game,38
10405,Monster Truck Wars,Game,38
10406,Mortal Kombat,Game,38
10407,Mortal Kombat 3,Game,38
10408,Mortal Kombat II,Game,38
10409,Ms. Pac-Man,Game,38
10410,Nazo Puyo,Game,38
10411,Nazo Puyo 2,Game,38
10412,Nazo Puyo Arle no Roux,Game,38
10413,NBA Action Starring David Robinson,Game,38
10414,NBA Jam,Game,38
10415,NBA Jam - Tournament Edition,Game,38
10416,Neko Daisuki!,Game,38
10417,NFL '95,Game,38
10418,NFL Quarterback Club,Game,38
10419,NFL Quarterback Club '96,Game,38
10420,NHL All-Star Hockey,Game,38
10421,NHL Hockey,Game,38
10422,Ninja Gaiden,Game,38
10423,Ninku,Game,38
10424,Ninku 2 - Tenkuuryuu e no Michi,Game,38
10425,Ninku Gaiden - Hiroyuki Daikatsugeki,Game,38
10426,Olympic Gold,Game,38
10427,"Ottifants, The",Game,38
10428,Out Run,Game,38
10429,Out Run Europa,Game,38
10430,Pac-Attack,Game,38
10431,Pac-In-Time,Game,38
10432,Pac-Man,Game,38
10433,Panzer Dragoon Mini,Game,38
10434,Paperboy,Game,38
10435,Paperboy 2,Game,38
10436,Pengo,Game,38
10437,Pet Club Inu Daisuki!,Game,38
10438,Pete Sampras Tennis,Game,38
10439,PGA Tour 96,Game,38
10440,PGA Tour Golf,Game,38
10441,PGA Tour Golf II,Game,38
10442,Phantasy Star Adventure,Game,38
10443,Phantasy Star Gaiden,Game,38
10444,Phantom 2040,Game,38
10445,Pinball Dreams,Game,38
10446,Pocket Jansou,Game,38
10447,Poker Face Paul's Blackjack,Game,38
10448,Poker Face Paul's Gin,Game,38
10449,Poker Face Paul's Poker,Game,38
10450,Poker Face Paul's Solitaire,Game,38
10451,Pop Breaker,Game,38
10452,Popeye no Beach Volleyball,Game,38
10453,Power Drive,Game,38
10454,Predator 2,Game,38
10455,Primal Rage,Game,38
10456,Prince of Persia,Game,38
10457,"Pro Yakyuu '91, The",Game,38
10458,Pro Yakyuu GG League,Game,38
10459,Pro Yakyuu GG League '94,Game,38
10460,Psychic World,Game,38
10461,Putt & Putter,Game,38
10462,Puyo Puyo,Game,38
10463,Puyo Puyo 2,Game,38
10464,Puzzle and Action Tanto-R,Game,38
10465,Quest for the Shaven Yak Starring Ren Hoek & Stimpy,Game,38
10466,"Quiz Gear Fight!!, The",Game,38
10467,R.B.I. Baseball '94,Game,38
10468,R.C. Grand Prix,Game,38
10469,Rastan Saga,Game,38
10470,Riddick Bowe Boxing,Game,38
10471,Rise of the Robots,Game,38
10472,Ristar - The Shooting Star,Game,38
10473,Road Rash,Game,38
10474,RoboCop 3,Game,38
10475,RoboCop versus The Terminator,Game,38
10476,Royal Stone - Hirakareshi Toki no Tobira,Game,38
10477,S.S. Lucifer - Man Overboard!,Game,38
10478,Samurai Shodown,Game,38
10479,Scratch Golf,Game,38
10480,SD Gundam - Winner's History,Game,38
10481,Sega Game Pack 4 in 1,Game,38
10482,Sensible Soccer,Game,38
10483,Shanghai II,Game,38
10484,Shaq Fu,Game,38
10485,Shikinjou,Game,38
10486,"Shining Force Gaiden - Ensei, Jashin no Kuni e",Game,38
10487,Shining Force Gaiden - Final Conflict,Game,38
10488,Shining Force II - The Sword of Hajya,Game,38
10489,Shinobi,Game,38
10490,Shinobi II - The Silent Fury,Game,38
10491,Side Pocket,Game,38
10492,"Simpsons, The - Bart vs. the Space Mutants",Game,38
10493,"Simpsons, The - Bart vs. the World",Game,38
10494,Slider,Game,38
10495,"Smurfs Travel the World, The",Game,38
10496,"Smurfs, The",Game,38
10497,Solitaire FunPak,Game,38
10498,Solitaire Poker,Game,38
10499,Sonic Blast,Game,38
10500,Sonic Chaos,Game,38
10501,Sonic Drift,Game,38
10502,Sonic Drift 2,Game,38
10503,Sonic Labyrinth,Game,38
10504,Sonic The Hedgehog,Game,38
10505,Sonic The Hedgehog - Triple Trouble,Game,38
10506,Sonic The Hedgehog 2,Game,38
10507,Sonic The Hedgehog Spinball,Game,38
10508,Soukoban,Game,38
10509,Space Harrier,Game,38
10510,Spider-Man - Return of the Sinister Six,Game,38
10511,Spider-Man - X-Men - Arcade's Revenge,Game,38
10512,Spider-Man vs. The Kingpin,Game,38
10513,Spirou,Game,38
10514,Sports Illustrated Championship Football & Baseball,Game,38
10515,Sports Trivia,Game,38
10516,Sports Trivia - Championship Edition,Game,38
10517,Star Trek - The Next Generation - The Advanced Holodeck Tutorial,Game,38
10518,Star Trek Generations - Beyond the Nexus,Game,38
10519,Star Wars,Game,38
10520,Stargate,Game,38
10521,Street Hero,Game,38
10522,Striker,Game,38
10523,Super Battletank,Game,38
10524,Super Columns,Game,38
10525,Super Golf,Game,38
10526,Super Kick Off,Game,38
10527,Super Momotarou Dentetsu III,Game,38
10528,Super Monaco GP,Game,38
10529,Super Off Road,Game,38
10530,Super Return of the Jedi,Game,38
10531,Super Smash T.V.,Game,38
10532,Super Space Invaders,Game,38
10533,Superman - The Man of Steel,Game,38
10534,Surf Ninjas,Game,38
10535,Sylvan Tale,Game,38
10536,T2 - The Arcade Game,Game,38
10537,Tails Adventures,Game,38
10538,Tails no Skypatrol,Game,38
10539,Taisen Mahjong HaoPai,Game,38
10540,Taisen Mahjong HaoPai 2,Game,38
10541,Taisen-gata Daisenryaku G,Game,38
10542,Taito Chase H.Q.,Game,38
10543,TaleSpin,Game,38
10544,Tama & Friends 3 Choume Kouen - Tamalympic,Game,38
10545,Tarot no Yakata,Game,38
10546,Tarzan - Lord of the Jungle,Game,38
10547,Tatakae! Pro Yakyuu Twin League,Game,38
10548,Taz in Escape from Mars,Game,38
10549,Taz-Mania - The Search for the Lost Seabirds,Game,38
10550,Tempo Jr.,Game,38
10551,Tengen World Cup Soccer,Game,38
10552,Terminator 2 - Judgment Day,Game,38
10553,"Terminator, The",Game,38
10554,Tesserae,Game,38
10555,Tintin in Tibet,Game,38
10556,Tom and Jerry - The Movie,Game,38
10557,Torarete Tamaruka,Game,38
10558,True Lies,Game,38
10559,Ultimate Soccer,Game,38
10560,Urban Strike,Game,38
10561,Virtua Fighter Animation,Game,38
10562,VR Troopers,Game,38
10563,Wagyan Land,Game,38
10564,Wheel of Fortune,Game,38
10565,Wild Snake,Game,38
10566,Wimbledon,Game,38
10567,Winter Olympics - Lillehammer '94,Game,38
10568,Wizard Pinball,Game,38
10569,Wolfchild,Game,38
10570,Wonder Boy,Game,38
10571,Wonder Boy - The Dragon's Trap,Game,38
10572,Woody Pop,Game,38
10573,World Class Leader Board,Game,38
10574,World Cup USA 94,Game,38
10575,World Derby,Game,38
10576,World Series Baseball,Game,38
10577,World Series Baseball '95,Game,38
10578,WWF Raw,Game,38
10579,WWF Wrestlemania Steel Cage Challenge,Game,38
10580,X-Men,Game,38
10581,X-Men - Gamemaster's Legacy,Game,38
10582,X-Men - Mojo World,Game,38
10583,Yogi Bear in Yogi Bear's Goldrush,Game,38
10584,Yu Yu Hakusho - Horobishimono no Gyakushuu,Game,38
10585,Yu Yu Hakusho 2 - Gekitou! Nanakyou no Tatakai,Game,38
10586,Zan Gear,Game,38
10587,Zool - Ninja of the 'Nth' Dimension,Game,38
10588,Zoop,Game,38
10589,Sega Game Gear,BIOS,38
10590,Alex Kidd in Miracle World,BIOS,39
10591,Hang-On,BIOS,39
10592,Hang-On & Safari Hunt,BIOS,39
10593,Missile Defense 3-D,BIOS,39
10594,Sega Master System,BIOS,39
10595,Sonic The Hedgehog,BIOS,39
10596,20 em 1,Game,39
10597,4 PAK All Action,Game,39
10598,94 Super World Cup Soccer,Game,39
10599,Ace of Aces,Game,39
10600,Action Fighter,Game,39
10601,"Addams Family, The",Game,39
10602,Aerial Assault,Game,39
10603,After Burner,Game,39
10604,Air Rescue,Game,39
10605,Aladdin,Game,39
10606,Alex Kidd - High-Tech World,Game,39
10607,Alex Kidd - The Lost Stars,Game,39
10608,Alex Kidd BMX Trial,Game,39
10609,Alex Kidd in Miracle World,Game,39
10610,Alex Kidd in Shinobi World,Game,39
10611,Alf,Game,39
10612,Alibaba and 40 Thieves,Game,39
10613,Alien 3,Game,39
10614,Alien Storm,Game,39
10615,Alien Syndrome,Game,39
10616,Altered Beast,Game,39
10617,American Baseball,Game,39
10618,American Pro Football,Game,39
10619,Andre Agassi Tennis,Game,39
10620,Arcade Smash Hits,Game,39
10621,Argos no Juujiken,Game,39
10622,Ariel - The Little Mermaid,Game,39
10623,Assault City,Game,39
10624,Asterix,Game,39
10625,Asterix and the Great Rescue,Game,39
10626,Asterix and the Secret Mission,Game,39
10627,Astro Warrior,Game,39
10628,Astro Warrior & Pit Pot,Game,39
10629,Ayrton Senna's Super Monaco GP II,Game,39
10630,Aztec Adventure - The Golden Road to Paradise,Game,39
10631,Back to the Future Part II,Game,39
10632,Back to the Future Part III,Game,39
10633,Baku Baku Animal,Game,39
10634,Bank Panic,Game,39
10635,Basket Ball Nightmare,Game,39
10636,Batman Returns,Game,39
10637,Battle Out Run,Game,39
10638,Battlemaniacs,Game,39
10639,Black Belt,Game,39
10640,Blade Eagle,Game,39
10641,Block Hole,Game,39
10642,Bomber Raid,Game,39
10643,Bonanza Bros.,Game,39
10644,Bonkers Wax Up!,Game,39
10645,Bram Stoker's Dracula,Game,39
10646,Bubble Bobble,Game,39
10647,Buggy Run,Game,39
10648,California Games,Game,39
10649,California Games II,Game,39
10650,Captain Silver,Game,39
10651,Casino Games,Game,39
10652,Castelo Ra-Tim-Bum,Game,39
10653,Castle of Illusion Starring Mickey Mouse,Game,39
10654,Champions of Europe,Game,39
10655,Championship Hockey,Game,39
10656,Cheese Cat-astrophe Starring Speedy Gonzales,Game,39
10657,Choplifter,Game,39
10658,Chuck Rock,Game,39
10659,Chuck Rock II - Son of Chuck,Game,39
10660,Cloud Master,Game,39
10661,Color & Switch Test,Game,39
10662,Columns,Game,39
10663,Comic Bakery,Game,39
10664,Comical Machine Gun Joe,Game,39
10665,Cool Spot,Game,39
10666,Cosmic Spacehead,Game,39
10667,"Cyber Shinobi, The",Game,39
10668,Cyborg Hunter,Game,39
10669,Cyborg Z,Game,39
10670,C_So!,Game,39
10671,Daffy Duck in Hollywood,Game,39
10672,Dallyeora Pigu-Wang,Game,39
10673,Danan - The Jungle Fighter,Game,39
10674,Dead Angle,Game,39
10675,Deep Duck Trouble Starring Donald Duck,Game,39
10676,Desert Speedtrap Starring Road Runner and Wile E. Coyote,Game,39
10677,Desert Strike,Game,39
10678,Dick Tracy,Game,39
10679,Dinobasher Starring Bignose the Caveman,Game,39
10680,"Dinosaur Dooley, The",Game,39
10681,Double Dragon,Game,39
10682,Double Hawk,Game,39
10683,Dr. Hello,Game,39
10684,Dr. Robotnik's Mean Bean Machine,Game,39
10685,Dragon - The Bruce Lee Story,Game,39
10686,Dragon Crystal,Game,39
10687,Dynamite Duke,Game,39
10688,Dynamite Dux,Game,39
10689,Dynamite Headdy,Game,39
10690,E-SWAT - City Under Siege,Game,39
10691,E.I. - Exa Innova,Game,39
10692,Eagles 5,Game,39
10693,Earthworm Jim,Game,39
10694,Ecco - The Tides of Time,Game,39
10695,Ecco the Dolphin,Game,39
10696,Enduro Racer,Game,39
10697,"Excellent Dizzy Collection, The",Game,39
10698,F-1 Spirit - The Way to Formula-1,Game,39
10699,F-16 Fighter,Game,39
10700,F1,Game,39
10701,FA Tetris,Game,39
10702,Fantastic Dizzy,Game,39
10703,Fantasy Zone,Game,39
10704,Fantasy Zone - The Maze,Game,39
10705,Fantasy Zone II - The Tears of Opa-Opa,Game,39
10706,Ferias Frustradas do Pica Pau,Game,39
10707,FIFA International Soccer,Game,39
10708,Fire & Forget II,Game,39
10709,Fire & Ice,Game,39
10710,"Flash, The",Game,39
10711,Flashpoint,Game,39
10712,"Flintstones, The",Game,39
10713,Forgotten Worlds,Game,39
10714,Fushigi no Oshiro Pit Pot,Game,39
10715,G-LOC Air Battle,Game,39
10716,Gaegujangi Ggachi,Game,39
10717,Gain Ground,Game,39
10718,Galactic Protector,Game,39
10719,Galaxy Force,Game,39
10720,Gangcheol RoboCop,Game,39
10721,Gangster Town,Game,39
10722,Gauntlet,Game,39
10723,George Foreman's KO Boxing,Game,39
10724,Ghost House,Game,39
10725,Ghostbusters,Game,39
10726,Ghouls'n Ghosts,Game,39
10727,Global Defense,Game,39
10728,Golden Axe,Game,39
10729,Golden Axe Warrior,Game,39
10730,Golfamania,Game,39
10731,Golvellius,Game,39
10732,GP Rider,Game,39
10733,Great Baseball,Game,39
10734,Great Basketball,Game,39
10735,Great Football,Game,39
10736,Great Golf,Game,39
10737,Great Ice Hockey,Game,39
10738,Great Soccer,Game,39
10739,Great Volleyball,Game,39
10740,Gun.Smoke,Game,39
10741,Hang-On,Game,39
10742,Hang-On & Astro Warrior,Game,39
10743,Hang-On & Safari Hunt,Game,39
10744,Heroes of the Lance,Game,39
10745,High School! Kimengumi,Game,39
10746,Home Alone,Game,39
10747,Hook,Game,39
10748,Hoshi wo Sagasite...,Game,39
10749,Impossible Mission,Game,39
10750,"Incredible Crash Dummies, The",Game,39
10751,"Incredible Hulk, The",Game,39
10752,Indiana Jones and the Last Crusade,Game,39
10753,James Bond 007 - The Duel,Game,39
10754,James Pond 2 - Codename RoboCod,Game,39
10755,Jang Pung 3,Game,39
10756,Janggun-ui Adeul,Game,39
10757,Joe Montana Football,Game,39
10758,"Jungle Book, The",Game,39
10759,Jurassic Park,Game,39
10760,Kenseiden,Game,39
10761,King & Balloon,Game,39
10762,King's Quest - Quest for the Crown,Game,39
10763,Klax,Game,39
10764,Knightmare II - The Maze of Galious,Game,39
10765,Krusty's Fun House,Game,39
10766,Kung Fu Kid,Game,39
10767,Land of Illusion Starring Mickey Mouse,Game,39
10768,Laser Ghost,Game,39
10769,Legend of Illusion Starring Mickey Mouse,Game,39
10770,Lemmings,Game,39
10771,Lemmings 2 - The Tribes,Game,39
10772,Line of Fire,Game,39
10773,"Lion King, The",Game,39
10774,Lord of the Sword,Game,39
10775,Loretta no Shouzou,Game,39
10776,"Lucky Dime Caper Starring Donald Duck, The",Game,39
10777,Mahjong Sengoku Jidai,Game,39
10778,Marble Madness,Game,39
10779,Marksman Shooting & Trap Shooting,Game,39
10780,Marksman Shooting & Trap Shooting & Safari Hunt,Game,39
10781,Master of Darkness,Game,39
10782,Masters of Combat,Game,39
10783,Maze Hunter 3-D,Game,39
10784,Megumi Rescue,Game,39
10785,Mercs,Game,39
10786,Michael Jackson's Moonwalker,Game,39
10787,Mick & Mack as the Global Gladiators,Game,39
10788,Mickey's Ultimate Challenge,Game,39
10789,Micro Machines,Game,39
10790,Miracle Warriors - Seal of the Dark Lord,Game,39
10791,Missile Defense 3-D,Game,39
10792,Monopoly,Game,39
10793,Montezuma's Revenge featuring Panama Joe,Game,39
10794,Mopiranger,Game,39
10795,Mortal Kombat,Game,39
10796,Mortal Kombat 3,Game,39
10797,Mortal Kombat II,Game,39
10798,Ms. Pac-Man,Game,39
10799,My Hero,Game,39
10800,NBA Jam,Game,39
10801,Nekkyuu Koushien,Game,39
10802,Nemesis,Game,39
10803,Nemesis 2,Game,39
10804,New Boggle Boggle 2,Game,39
10805,"New Zealand Story, The",Game,39
10806,Ninja Gaiden,Game,39
10807,"Ninja, The",Game,39
10808,Olympic Gold,Game,39
10809,Operation Wolf,Game,39
10810,"Ottifants, The",Game,39
10811,Out Run,Game,39
10812,Out Run 3-D,Game,39
10813,Out Run Europa,Game,39
10814,Pac-Mania,Game,39
10815,Paperboy,Game,39
10816,Parlour Games,Game,39
10817,Pat Riley Basketball,Game,39
10818,Penguin Adventure,Game,39
10819,Penguin Land,Game,39
10820,PGA Tour Golf,Game,39
10821,Phantasy Star,Game,39
10822,Pit Fighter,Game,39
10823,Pooyan,Game,39
10824,Populous,Game,39
10825,Poseidon Wars 3-D,Game,39
10826,Power Boggle Boggle,Game,39
10827,Power Strike,Game,39
10828,Power Strike II,Game,39
10829,Predator 2,Game,39
10830,Prince of Persia,Game,39
10831,Pro Wrestling,Game,39
10832,Promocao Especial M. System III Compact,Game,39
10833,Psychic World,Game,39
10834,Psycho Fox,Game,39
10835,Putt & Putter,Game,39
10836,Puznic,Game,39
10837,Quartet,Game,39
10838,Quest for the Shaven Yak Starring Ren Hoek & Stimpy,Game,39
10839,R-Type,Game,39
10840,R.C. Grand Prix,Game,39
10841,Rainbow Islands - Story of the Bubble Bobble 2,Game,39
10842,Rambo III,Game,39
10843,Rampage,Game,39
10844,Rampart,Game,39
10845,Rastan,Game,39
10846,Renegade,Game,39
10847,Rescue Mission,Game,39
10848,Road Fighter,Game,39
10849,Road Rash,Game,39
10850,RoboCop 3,Game,39
10851,RoboCop versus The Terminator,Game,39
10852,Rocky,Game,39
10853,Running Battle,Game,39
10854,Sagaia,Game,39
10855,Sangokushi 3,Game,39
10856,Satellite 7,Game,39
10857,"Schtroumpfs Autour du Monde, Les",Game,39
10858,Scramble Spirits,Game,39
10859,Secret Command,Game,39
10860,Sega Chess,Game,39
10861,Sega Graphic Board,Game,39
10862,Sega World Tournament Golf,Game,39
10863,Sensible Soccer,Game,39
10864,Shadow Dancer,Game,39
10865,Shadow of the Beast,Game,39
10866,Shanghai,Game,39
10867,Shinobi,Game,39
10868,Shooting Gallery,Game,39
10869,"Simpsons, The - Bart vs. the Space Mutants",Game,39
10870,"Simpsons, The - Bart vs. the World",Game,39
10871,Sitio do Picapau Amarelo,Game,39
10872,Sky Jaguar,Game,39
10873,Slap Shot,Game,39
10874,"Smurfs, The",Game,39
10875,Solomon no Kagi - Oujo Rihita no Namida,Game,39
10876,Sonic Blast,Game,39
10877,Sonic Chaos,Game,39
10878,Sonic The Hedgehog,Game,39
10879,Sonic The Hedgehog 2,Game,39
10880,Sonic The Hedgehog Spinball,Game,39
10881,Sonic's Edusoft,Game,39
10882,Space Gun,Game,39
10883,Space Harrier,Game,39
10884,Space Harrier 3-D,Game,39
10885,Special Criminal Investigation,Game,39
10886,Speedball,Game,39
10887,Speedball 2,Game,39
10888,SpellCaster,Game,39
10889,Spider-Man - Return of the Sinister Six,Game,39
10890,Spider-Man vs. The Kingpin,Game,39
10891,Sports Pad Football,Game,39
10892,Spy vs. Spy,Game,39
10893,Star Wars,Game,39
10894,Street Fighter II,Game,39
10895,Street Master,Game,39
10896,Streets of Rage,Game,39
10897,Streets of Rage II,Game,39
10898,Strider,Game,39
10899,Strider II,Game,39
10900,Submarine Attack,Game,39
10901,Suho Cheonsa,Game,39
10902,Sukeban Deka II - Shoujo Tekkamen Densetsu,Game,39
10903,Summer Games,Game,39
10904,Super Basketball,Game,39
10905,Super Boy 4,Game,39
10906,Super Boy II,Game,39
10907,Super Kick Off,Game,39
10908,Super Monaco GP,Game,39
10909,Super Off Road,Game,39
10910,Super Racing,Game,39
10911,Super Smash T.V.,Game,39
10912,Super Space Invaders,Game,39
10913,Super Tennis,Game,39
10914,Super Tetris,Game,39
10915,Superman - The Man of Steel,Game,39
10916,T2 - The Arcade Game,Game,39
10917,Taito Chase H.Q.,Game,39
10918,Taz in Escape from Mars,Game,39
10919,Taz-Mania,Game,39
10920,Tecmo World Cup '93,Game,39
10921,Teddy Boy,Game,39
10922,Tennis Ace,Game,39
10923,Tensai Bakabon,Game,39
10924,Terminator 2 - Judgment Day,Game,39
10925,"Terminator, The",Game,39
10926,"Three Dragon Story, The",Game,39
10927,Thunder Blade,Game,39
10928,Time Soldiers,Game,39
10929,Tom and Jerry - The Movie,Game,39
10930,Toto World 3,Game,39
10931,TransBot,Game,39
10932,Trivial Pursuit - Genus Edition,Game,39
10933,Ultima IV - Quest of the Avatar,Game,39
10934,Ultimate Soccer,Game,39
10935,Vigilante,Game,39
10936,Virtua Fighter Animation,Game,39
10937,Wanted,Game,39
10938,Where in the World is Carmen Sandiego,Game,39
10939,Wimbledon,Game,39
10940,Wimbledon II,Game,39
10941,Winter Olympics - Lillehammer '94,Game,39
10942,Wolfchild,Game,39
10943,Wonder Boy,Game,39
10944,Wonder Boy III - The Dragon's Trap,Game,39
10945,Wonder Boy in Monster Land,Game,39
10946,Wonder Boy in Monster World,Game,39
10947,Wonsiin,Game,39
10948,Woody Pop - Shinjinrui no Block Kuzushi,Game,39
10949,World Class Leader Board,Game,39
10950,World Cup Italia '90,Game,39
10951,World Cup USA 94,Game,39
10952,World Games,Game,39
10953,World Grand Prix,Game,39
10954,World Soccer,Game,39
10955,WWF Wrestlemania - Steel Cage Challenge,Game,39
10956,X-Men - Mojo World,Game,39
10957,Xenon 2 - Megablast,Game,39
10958,Xyzolog,Game,39
10959,Ys - The Vanished Omens,Game,39
